2026-04-09T16:06:05.756058Z  INFO semver_analyzer::orchestrator: Running dep repo build command command=source ~/.nvm/nvm.sh && nvm exec "20.11.0" bash -c 'export NODE_ENV=development && yarn install && npx gulp buildPatternfly' worktree=/private/tmp/semver-pipeline-v2/repos/patternfly/.semver-worktrees/v6.4.0
2026-04-09T16:06:06.856721Z  WARN semver_analyzer::orchestrator: Dep repo build failed exit_code=Some(1) stderr=error This project's package.json defines "packageManager": "yarn@4.10.3". However the current global version of Yarn is 1.22.22.

Presence of the "packageManager" field indicates that the project is meant to be used with Corepack, a tool included by default with all official Node.js distributions starting from 16.9 and 14.19.
Corepack must currently be enabled by running corepack enable in your terminal. For more information, check out https://yarnpkg.com/corepack.
2026-04-09T16:06:06.856809Z  INFO semver_analyzer::orchestrator: Created dep repo worktree for CSS extraction dep_repo=/tmp/semver-pipeline-v2/repos/patternfly dep_ref=v6.4.0 worktree=/private/tmp/semver-pipeline-v2/repos/patternfly/.semver-worktrees/v6.4.0
2026-04-09T16:06:06.877152Z  INFO semver_analyzer::orchestrator: Detected removed CSS component blocks between dep-repo versions count=8 blocks=["AppLauncher", "Chip", "ContextSelector", "Dropdown", "LogViewer", "NotificationBadge", "OptionsMenu", "Select"]
2026-04-09T16:06:06.880394Z  INFO semver_analyzer_ts::css_profile: CSS profiles extracted from dir profiles=0
2026-04-09T16:09:10.828014Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_popover__close_sibling_PaddingRight new=c_popover__close_sibling_PaddingInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828025Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_popover__title_icon_MarginRight new=c_popover__title_icon_MarginInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828035Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_popover__title_text_FontFamily new=c_popover__title_text_FontWeight jaccard=0.6666666666666666
2026-04-09T16:09:10.828046Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_popover__title_text_LineHeight new=c_popover__title_text_FontWeight jaccard=0.6666666666666666
2026-04-09T16:09:10.828057Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_progress__helper_text_MarginTop new=c_progress__helper_text_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828067Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_progress_stepper__pficon_MarginTop new=c_progress_stepper__pficon_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828093Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_select__toggle_before_BorderWidth new=c_switch__toggle_before_BorderWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828104Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_sidebar__main_child_MarginTop new=c_sidebar__main_child_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828115Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_sidebar__panel_md_Top new=c_sidebar__panel_md_InsetBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828128Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_simple_list__section_section_MarginTop new=c_simple_list__section_section_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828139Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_simple_list__title_PaddingBottom new=c_simple_list__title_PaddingBlockEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828151Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_simple_list__title_PaddingLeft new=c_simple_list__title_PaddingInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828163Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_simple_list__title_PaddingRight new=c_simple_list__title_PaddingInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828175Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_simple_list__title_PaddingTop new=c_simple_list__title_PaddingBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828187Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_skip_to_content_Top new=c_skip_to_content_InsetBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828198Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_slider__main_actions_MarginLeft new=c_slider__main_actions_MarginInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828208Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_slider__step_label_Top new=c_slider__step_label_InsetBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828219Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_slider__step_tick_Top new=c_slider__step_tick_InsetBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828231Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_switch__toggle_before_BoxShadow new=c_switch__toggle_before_InsetInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828244Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_switch__toggle_before_Left new=c_switch__toggle_before_InsetInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828257Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_switch__toggle_before_Top new=c_switch__toggle_before_TransitionTimingFunction jaccard=0.6666666666666666
2026-04-09T16:09:10.828269Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_switch__toggle_icon_Left new=c_switch__toggle_icon_InsetInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828280Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tab_content__body_PaddingBottom new=c_tab_content__body_PaddingBlockEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828291Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tab_content__body_PaddingLeft new=c_tab_content__body_PaddingBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828303Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tab_content__body_PaddingRight new=c_tab_content__body_PaddingInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828316Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tab_content__body_PaddingTop new=c_tab_content__body_PaddingInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828340Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__action_responsive_MarginLeft new=c_table__action_responsive_MarginInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828352Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__check_input_FontSize new=c_table__check_input_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828363Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__check_input_MarginTop new=c_table__check_input_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828378Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__check_responsive_MarginLeft new=c_table__check_responsive_MarginInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828390Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__check_responsive_MarginTop new=c_table__check_responsive_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828401Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__column_help_MarginLeft new=c_table__column_help_MarginInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828411Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__column_help_TranslateY new=c_table__column_help_MarginInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828422Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__compound_expansion_toggle__button_active_Color new=c_table__compound_expansion_toggle__button_BackgroundColor jaccard=0.6666666666666666
2026-04-09T16:09:10.828436Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__compound_expansion_toggle__button_before_Left new=c_table__compound_expansion_toggle__button_BackgroundColor jaccard=0.6666666666666666
2026-04-09T16:09:10.828449Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__expandable_row_MaxHeight new=c_table__expandable_row_Display jaccard=0.6666666666666666
2026-04-09T16:09:10.828462Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__expandable_row_Transition new=c_table__expandable_row_Opacity jaccard=0.6666666666666666
2026-04-09T16:09:10.828479Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__favorite_c_button_Color new=c_table__favorite_c_button_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828491Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__favorite_c_button_MarginBottom new=c_table__favorite_c_button_MarginInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828503Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__favorite_c_button_MarginLeft new=c_table__favorite_c_button_MarginBlockEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828515Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__favorite_c_button_MarginRight new=c_table__favorite_c_button_MarginBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828527Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__favorite_c_button_MarginTop new=c_table__favorite_c_button_MarginInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828539Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__icon_inline_MarginRight new=c_table__icon_inline_MarginInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828550Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__sort_indicator_MarginLeft new=c_table__sort_indicator_MarginInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828562Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__sticky_cell_Left new=c_table__sticky_cell_InsetInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828573Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__sticky_cell_Right new=c_table__sticky_cell_InsetInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828585Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tbody_after_BorderLeftColor new=c_table__tbody_after_BorderInlineStartWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828596Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tbody_after_BorderLeftWidth new=c_table__tbody_after_BorderInlineStartColor jaccard=0.6666666666666666
2026-04-09T16:09:10.828607Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tbody_cell_PaddingBottom new=c_table__tbody_cell_FontSize jaccard=0.6666666666666666
2026-04-09T16:09:10.828618Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tbody_cell_PaddingTop new=c_table__tbody_cell_PaddingBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828637Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tr_responsive_MarginTop new=c_table__tr_responsive_PaddingInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828649Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tr_responsive_PaddingBottom new=c_table__tr_responsive_PaddingBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828662Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tr_responsive_PaddingLeft new=c_table__tr_responsive_PaddingInlineEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828674Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tr_responsive_PaddingRight new=c_table__tr_responsive_PaddingBlockEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828688Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table__tr_responsive_PaddingTop new=c_table__tr_responsive_PaddingInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828701Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table_cell_responsive_PaddingBottom new=c_table_cell_responsive_PaddingBlockEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828713Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table_cell_responsive_PaddingLeft new=c_table_cell_responsive_PaddingBlockEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828725Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table_cell_responsive_PaddingRight new=c_table_cell_responsive_PaddingBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828737Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_table_cell_responsive_PaddingTop new=c_table_cell_responsive_PaddingInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828754Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__add_before_BorderLeftWidth new=c_tabs__add_before_BorderInlineStartWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828765Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_active_after_BorderWidth new=c_tabs__link_BorderWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828776Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_after_BorderBottomWidth new=c_tabs__link_after_BorderInlineStartWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828790Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_after_BorderLeftWidth new=c_tabs__link_after_BorderBlockEndWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828803Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_after_BorderRightWidth new=c_tabs__link_after_BorderInlineEndWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828817Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_after_BorderTopWidth new=c_tabs__link_after_InsetInlineStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828830Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_after_Bottom new=c_tabs__link_after_InsetBlockStart jaccard=0.6666666666666666
2026-04-09T16:09:10.828844Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_after_Right new=c_tabs__link_after_BorderBlockStartWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828857Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_after_Top new=c_tabs__link_after_InsetBlockEnd jaccard=0.6666666666666666
2026-04-09T16:09:10.828870Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderBottomColor new=c_tabs__link_before_BorderBlockEndWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828884Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderBottomWidth new=c_tabs__link_before_BorderInlineStartColor jaccard=0.6666666666666666
2026-04-09T16:09:10.828897Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderLeftColor new=c_tabs__link_before_BorderBlockEndColor jaccard=0.6666666666666666
2026-04-09T16:09:10.828911Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderLeftWidth new=c_tabs__link_before_BorderInlineStartColor jaccard=0.6666666666666666
2026-04-09T16:09:10.828924Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderRightColor new=c_tabs__link_before_BorderBlockStartWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828938Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderRightWidth new=c_tabs__link_before_BorderBlockStartColor jaccard=0.6666666666666666
2026-04-09T16:09:10.828951Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderTopColor new=c_tabs__link_before_BorderBlockStartWidth jaccard=0.6666666666666666
2026-04-09T16:09:10.828965Z DEBUG td_pipeline{from_ref=v5.4.0 to_ref=v6.4.1}:structural_diff: semver_analyzer_core::diff::rename: Token rename matched old=c_tabs__link_before_BorderTopWidth new=c_tabs__link_before_BorderBlockEndWidth jaccard=0.6666666666666666
